Date,GIS,TROW,ORLY,ODFL,CSCO,NWL,A,CDE,EOG,WHR,NTRS,KMX,SEE,KIM,HD,RLI,FMBM,KO,COST,JPM,PLD,CNP
2003-02-28,12.718865394592283,12.353017807006836,19.07999992370605,4.119726657867432,13.840431213378906,12.684885025024414,13.299631118774414,19.899999618530277,7.556865692138672,38.68809509277344,28.65306854248047,17.75,17.54710578918457,8.218342781066895,19.961322784423828,6.956750869750977,9.914318084716797,12.645645141601562,25.747974395751957,20.62825584411621,14.421927452087402,3.625025749206543
2003-03-31,13.051606178283691,12.633522987365724,18.399999618530277,3.781135320663452,13.911438941955566,11.741592407226562,13.532207489013672,31.100000381469727,8.13366413116455,40.67514801025391,27.83430290222168,16.329999923706055,17.36329460144043,8.226370811462402,20.42162704467773,7.098337650299072,11.63627815246582,12.139842987060549,21.682863235473636,20.20450592041016,15.812793731689451,4.168951034545898
2003-04-30,12.510026931762695,12.526402473449709,21.729999542236328,4.128737449645996,14.86301326751709,12.353866577148438,15.252037048339844,34.900001525878906,8.22130012512207,42.295684814453125,30.561880111694336,15.755000114440918,19.5690860748291,8.476641654968262,23.768598556518555,7.244964599609375,11.836174011230469,13.111937522888184,24.676010131835938,21.333526611328125,15.602095603942873,4.459914207458496
2003-05-31,12.635544776916504,14.570039749145508,19.280000686645508,4.387507915496826,17.206439971923828,12.452558517456056,17.896047592163086,57.79999923706055,9.00753688812256,43.82749938964844,30.546579360961918,15.46500015258789,19.90363883972168,9.219962120056152,22.79893684387207,8.101238250732422,11.730966567993164,14.409247398376465,25.880220413208008,21.82675552368164,17.324798583984375,4.450586795806885
2003-06-30,13.099886894226074,16.602420806884766,20.020000457763672,4.35145902633667,16.737762451171875,12.790830612182615,19.35882568359375,70.0,8.962751388549805,41.80280685424805,30.86835479736328,14.600000381469728,18.28237533569336,10.503545761108398,24.04545021057129,8.372173309326172,13.25282096862793,14.353389739990234,26.17953491210937,25.161643981933597,19.58524703979492,5.300833702087402
2003-07-31,13.76162815093994,15.815943717956545,22.450000762939453,4.795618057250977,14.8488187789917,13.033414840698242,16.53120231628418,46.29999923706055,9.631183624267578,39.76336288452149,27.96637725830078,12.960000038146973,18.043413162231445,8.905411720275879,22.648805618286133,7.537126541137695,13.6159086227417,14.430442810058594,26.10296058654785,22.735427856445312,16.15003204345703,5.004021644592285
2003-08-31,13.417231559753418,15.605560302734377,22.600000381469727,5.692945957183838,16.830078125,13.074064254760742,17.92053985595703,40.79999923706055,11.676713943481444,41.92057037353516,28.13463592529297,10.9350004196167,19.583799362182617,9.480486869812012,22.709102630615234,7.94521951675415,12.681482315063477,14.474848747253418,28.741361618041992,23.442880630493164,18.685548782348636,5.384477615356445
2003-09-30,13.428285598754885,15.336169242858888,19.70499992370605,5.428383827209473,13.322033882141112,12.096781730651855,12.54682159423828,36.0,11.308327674865724,37.6257438659668,28.64701461791992,9.789999961853027,18.058124542236328,10.617810249328612,23.641508102416992,8.051885604858398,13.047348976135254,12.820332527160645,28.80461883544922,24.144397735595703,20.15320205688477,5.1685075759887695
2003-10-31,12.760430335998535,15.831228256225586,19.145000457763672,5.5635600090026855,12.853352546691896,11.259608268737791,13.201704978942873,47.400001525878906,12.889967918395996,36.979583740234375,27.269615173339844,10.774999618530272,17.039779663085938,10.824600219726562,25.34865951538086,8.202218055725098,13.047348976135254,11.551331520080566,29.042484283447266,24.23590087890625,19.975135803222656,4.894492149353027
2003-11-30,13.017582893371582,18.38585662841797,21.770000457763672,6.054065704345703,13.314936637878418,13.088202476501465,14.009599685668944,45.900001525878906,14.707693099975586,39.99134826660156,31.440263748168945,13.925000190734863,18.899995803833008,12.136870384216309,27.051055908203125,9.09779930114746,14.096261978149414,11.409452438354492,34.07322311401367,23.162288665771484,21.806442260742188,5.320160865783691
2003-12-31,14.22519874572754,19.402341842651367,22.524999618530277,6.720302104949951,13.719711303710938,13.717659950256348,14.750167846679688,39.29999923706055,13.98083782196045,42.87841033935547,32.61335372924805,15.524999618530272,19.583799362182617,12.504029273986816,27.692516326904297,9.110889434814451,14.123363494873049,12.085721015930176,33.94001770019531,23.998958587646484,22.281003952026367,5.38690185546875
2004-01-31,15.258893966674805,18.66929626464844,22.864999771118164,6.82651424407959,12.81074047088623,12.203557014465332,13.532207489013672,35.29999923706055,14.560088157653809,42.28985595703125,29.29696655273437,14.46500015258789,18.85955619812012,11.423748970031738,26.733570098876957,9.525120735168455,14.196910858154297,12.04218578338623,33.14076614379883,23.166616439819336,20.537803649902344,5.363063335418701
2004-02-29,15.08035945892334,19.149677276611328,25.450000762939453,6.784029006958008,12.370464324951172,12.757097244262695,14.688963890075684,40.09999847412109,17.868227005004883,39.76613998413086,28.363819122314453,16.5,19.21616744995117,11.4517822265625,25.930147171020508,9.4900541305542,14.278810501098633,12.422402381896973,32.734615325927734,22.68255424499512,21.4149227142334,5.759101867675781
2004-03-31,14.1531343460083,18.59206199645996,24.76499938964844,6.015442371368408,12.704225540161133,12.55677890777588,13.587288856506348,36.70000076293945,19.115398406982425,42.2487907409668,29.30128669738769,15.75,19.094846725463867,11.622126579284668,24.839113235473636,9.11537742614746,14.196910858154297,12.173564910888672,31.041322708129883,21.47240447998047,20.85224151611328,5.830345153808594
2004-04-30,14.29868507385254,18.67972946166992,27.780000686645508,5.8860578536987305,13.77651596069336,13.164400100708008,14.695080757141112,33.29999923706055,19.582942962646484,43.22025680541992,31.048316955566406,12.765000343322754,19.039697647094727,12.596991539001465,25.56011962890625,9.618977546691896,13.311314582824709,13.03830337524414,31.971925735473636,22.40853309631348,22.498767852783203,5.9418158531188965
2004-05-31,13.51586627960205,19.674558639526367,29.82999992370605,5.181198120117188,13.549277305603027,13.770920753479004,14.089166641235352,36.29999923706055,22.29527282714844,44.04320526123047,30.89204978942871,13.324999809265137,18.304431915283203,12.84779930114746,25.33122444152832,9.843212127685549,13.806367874145508,12.275140762329102,31.51396942138672,22.139009475708008,24.240177154541016,6.438314914703369
2004-06-30,13.370247840881348,19.8002872467041,27.56999969482422,6.175724983215332,12.512483596801758,13.65212345123291,19.68320846557617,36.5,25.071048736572266,48.0390510559082,33.77190017700195,15.93000030517578,18.65736198425293,13.936450958251951,26.320837020874023,10.174262046813965,13.636234283447266,12.936675071716309,30.65461158752441,21.44913673400879,24.99573516845703,6.925696849822998
2004-07-31,13.973237037658691,20.599523544311523,28.18000030517578,6.467324733734131,12.725528717041016,13.1976318359375,20.044307708740234,42.29999923706055,29.419130325317383,47.86216354370117,34.394527435302734,15.635000228881836,17.447847366333008,13.84830379486084,24.897729873657227,10.245245933532717,13.85796070098877,12.779389381408691,30.43565368652344,21.47445678710937,25.317140579223636,7.282288551330566
2004-08-31,14.08739948272705,20.668920516967773,28.200000762939453,6.834237575531006,12.391763687133787,13.395743370056152,19.59140968322754,37.70000076293945,26.63812255859375,49.58665084838867,36.46976089477539,13.4350004196167,18.4955997467041,13.193526268005373,26.790847778320312,11.904059410095217,14.164162635803224,12.658079147338867,34.165061950683594,23.410249710083008,25.157695770263672,6.484025001525879
2004-09-30,13.874312400817873,22.69733047485352,30.450000762939453,7.359503269195557,12.455682754516602,13.56643772125244,21.825349807739254,43.09999847412109,28.19837951660156,51.98821258544922,35.85057067871094,13.710000038146973,19.010290145874023,14.00865364074707,27.33955955505371,11.560786247253418,14.10828971862793,12.714666366577148,35.36362838745117,24.45227432250977,26.626853942871094,6.504413604736328
2004-10-31,14.287276268005373,24.20406723022461,32.81999969482422,8.267128944396973,13.187113761901855,13.901625633239746,20.75427627563477,51.79999923706055,33.241920471191406,51.245079040527344,35.678863525390625,14.94499969482422,20.319061279296875,15.789351463317873,26.53468894958496,12.144350051879885,14.92150592803955,12.324493408203123,35.32115936279297,25.62798309326172,29.994808197021484,6.287928581237793
2004-11-30,14.475380897521973,24.314905166625977,32.720001220703125,7.635653018951416,14.373029708862305,14.75243091583252,22.03344345092773,55.400001525878906,26.502317428588867,57.03141021728516,36.027381896972656,15.710000038146973,20.91095352172852,16.167314529418945,27.5816707611084,11.715469360351562,14.977808952331545,12.50022029876709,36.32630920410156,26.524169921875,30.827999114990234,6.45720100402832
2004-12-31,14.89568328857422,24.859582901000977,36.560001373291016,7.806558132171631,15.388514518737791,14.94224739074707,22.98209953308105,65.5999984741211,28.311071395874023,58.37803268432617,36.03303909301758,16.34000015258789,21.33115768432617,18.28666877746582,27.779523849487305,12.772116661071776,15.569042205810549,12.56148624420166,38.43394088745117,26.84652137756348,31.18425178527832,5.939431667327881
2005-01-31,15.354161262512209,25.14247703552246,31.690000534057617,8.924674987792969,13.97535800933838,15.82163143157959,21.354076385498047,47.79999923706055,25.83910179138184,57.66741943359375,38.380348205566406,15.904999732971191,19.065242767333984,16.263378143310547,25.034412384033203,10.543126106262209,16.164573669433594,13.209508895874023,37.64740753173828,27.71599578857422,28.652359008789062,6.043119430541992
2005-02-28,15.28610897064209,24.08099937438965,31.190000534057617,10.888626098632812,13.8688383102417,15.44492530822754,19.315980911254883,48.09999847412109,27.28728485107422,53.00505065917969,38.11204528808594,17.729999542236328,19.2537899017334,16.5537166595459,23.59873390197754,10.782875061035156,15.880988121032717,12.999539375305176,40.63471984863281,27.29999542236328,29.301576614379883,6.300163745880127
2005-03-31,15.461289405822754,26.310131072998047,28.350000381469727,9.43738842010498,12.697123527526855,15.76183795928955,17.406415939331055,47.79999923706055,29.20511054992676,49.50343704223633,39.359474182128906,17.399999618530273,17.46446418762207,17.96371078491211,22.886613845825195,10.581453323364258,15.995237350463867,13.44676113128662,37.62153625488281,29.895002365112305,30.665119171142575,6.925143241882324
2005-04-30,16.155406951904297,28.061595916748047,29.690000534057617,9.246210098266602,15.615755081176758,16.266433715820312,19.68320846557617,54.29999923706055,25.53034210205078,52.16949844360352,38.58757781982422,18.84499931335449,19.231624603271484,19.02120780944824,22.60968017578125,10.944014549255373,16.052364349365234,13.54043674468994,33.36452865600586,29.92122459411621,32.653709411621094,7.362614154815674
2005-05-31,17.033267974853516,30.220916748046875,32.290000915527344,8.012221336364746,17.13543128967285,17.345237731933594,21.78862571716309,49.0,26.22855567932129,56.05109405517578,40.63441848754883,22.149999618530277,22.06797409057617,20.51189994812012,24.7212028503418,12.177517890930176,16.028240203857422,14.2160005569458,38.06364440917969,31.31060028076172,34.443511962890625,7.887423992156982
2005-06-30,16.7724666595459,27.678544998168945,31.670000076293945,7.76600456237793,19.10959815979004,17.297245025634766,20.682397842407227,54.5,27.80550575256348,55.26564407348633,39.41649627685547,23.06999969482422,22.120136260986328,21.41215133666992,25.296449661254883,12.424617767333984,16.69007682800293,14.344735145568848,37.38623046875,30.545011520385746,36.13001251220703,8.40856647491455
2005-07-31,17.271350860595703,30.76825523376465,34.90999984741211,8.046980857849121,18.903657913208008,17.93473243713379,20.786338806152344,43.79999923706055,27.28085708618164,59.23727035522461,42.22128677368164,28.71500015258789,24.495330810546875,23.08182716369629,27.14188766479492,12.475282669067385,17.96795654296875,14.666367530822754,40.14552307128906,33.85232162475586,36.162391662597656,8.876567840576172
2005-08-31,16.993749618530273,29.85765838623047,34.43000030517578,9.011576652526855,18.420774459838867,18.708148956298828,20.623943328857425,45.09999847412109,26.732332229614254,57.425559997558594,41.90854644775391,26.350000381469727,24.0235652923584,23.393617630004883,26.37572860717773,12.637593269348145,17.96795654296875,14.298792839050291,40.045501708984375,32.8287239074707,34.94410705566406,9.256211280822754
2005-09-30,18.188081741333008,31.974031448364254,35.599998474121094,8.562589645385742,18.988868713378903,18.744823455810547,22.32582664489746,40.900001525878906,29.016456604003903,69.02654266357422,43.933990478515625,24.920000076293945,24.53439140319824,22.53628921508789,25.37748908996582,12.59957504272461,17.829891204833984,16.10074806213379,38.48607635498047,34.87581253051758,36.50497817993164,9.775357246398926
2005-10-31,18.5949649810791,33.04883575439453,37.9900016784668,9.046337127685549,19.116697311401367,19.54160690307617,24.79419708251953,36.09999847412109,30.383516311645508,72.96615600585938,45.42057800292969,24.0,24.162696838378903,21.701778411865234,26.047605514526367,12.997764587402344,18.38434219360352,16.347549438476562,40.56951904296875,34.69507598876953,34.6710319519043,9.912070274353027
2005-11-30,17.00161361694336,33.65806198120117,33.310001373291016,8.359824180603027,20.529848098754883,16.2744197845459,24.78120994567871,39.09999847412109,27.73026466369629,66.73152923583984,43.76290512084961,23.93000030517578,20.38494110107422,17.668214797973633,25.05001449584961,13.173857688903809,18.65265464782715,16.183670043945312,43.06568908691406,29.689897537231445,32.22083282470703,8.629207611083984
2005-12-31,17.08109474182129,33.13507843017578,35.540000915527344,8.342442512512207,22.66733932495117,15.999008178710938,23.644458770751957,34.20000076293945,26.64636993408203,63.29765319824219,43.06226348876953,22.65999984741211,19.78648376464844,20.26661872863769,25.984155654907227,13.662200927734377,18.770153045654297,16.702308654785156,44.470008850097656,30.033958435058597,33.2488899230957,8.583587646484375
2006-01-31,17.7670955657959,41.60489273071289,33.02000045776367,6.543603420257568,23.47689437866211,18.0896110534668,23.93676376342773,39.5,35.08731460571289,51.9853515625,52.91341400146485,20.8700008392334,18.7205867767334,19.82674217224121,21.37198638916016,13.263882637023926,18.92574119567871,19.298524856567383,48.4381103515625,31.96455192565918,39.83744430541992,8.869356155395508
2006-02-28,18.51187896728516,39.8174057006836,32.86000061035156,6.526224136352539,19.89784049987793,16.746980667114258,24.57334327697754,41.70000076293945,32.78249740600586,53.44109344482422,56.97990417480469,22.8700008392334,17.549148559570312,18.857378005981445,19.53097152709961,13.59679126739502,18.48216438293457,19.51009559631348,48.645877838134766,31.02601432800293,37.283203125,9.536653518676758
2006-03-31,17.54243278503418,39.5795783996582,32.43000030517578,6.694230079650879,19.22321319580078,16.18416404724121,23.865314483642575,49.400001525878906,35.34474182128906,53.88334274291992,54.06754302978516,19.75,17.451595306396484,17.572317123413086,18.42312431335449,13.001202583312988,18.36387634277344,19.28074836730957,50.34921646118164,29.68623161315918,35.40768814086914,9.151984214782717
2006-04-30,16.89512062072754,32.88979721069336,29.43000030517578,8.443827629089355,17.398178100585938,15.04602336883545,21.99454498291016,45.5,34.61781311035156,56.29930114746094,51.79413986206055,22.11000061035156,19.721656799316406,17.306798934936523,20.953392028808597,12.710453033447266,17.986787796020508,18.536163330078125,49.035640716552734,32.51968765258789,31.107816696166992,8.542917251586914
2006-05-31,17.35066032409668,32.85078430175781,26.959999084472656,7.89345645904541,17.320066452026367,14.320582389831545,19.88343048095703,48.20000076293945,47.16792297363281,55.96126937866211,47.74861145019531,18.36000061035156,18.25856208801269,16.30266761779785,18.156417846679688,11.957261085510254,18.76105499267578,18.366504669189453,44.791534423828125,27.88874626159668,30.8679256439209,7.935644626617432
2006-06-30,18.55612564086914,32.66322326660156,28.520000457763672,9.22014045715332,17.10702896118164,14.427834510803224,19.376766204833984,40.400001525878906,47.56830596923828,57.559791564941406,47.12081527709961,19.420000076293945,19.13698387145996,18.90954971313477,19.30120849609375,11.400339126586914,18.76105499267578,19.24664878845215,46.997833251953125,29.46670150756836,33.47614288330078,7.714010715484619
2006-07-31,18.84099578857422,38.25517272949219,28.8700008392334,8.892813682556152,18.207725524902344,12.951616287231444,19.62360000610352,30.700000762939453,51.77176284790039,48.273807525634766,52.53682327270508,20.75,19.167295455932617,19.455076217651367,19.87396812438965,11.039266586303713,19.185829162597656,18.61425399780273,51.54062271118164,32.95769500732422,35.85036849975586,8.227555274963379
2006-08-31,18.95641326904297,37.046478271484375,22.350000381469727,8.695838928222656,16.517616271972656,10.705156326293944,23.085826873779297,29.0,52.05746841430664,41.1863899230957,48.79343032836914,14.1899995803833,14.482396125793455,16.827590942382812,16.29640007019043,11.43152141571045,19.34776496887207,16.544065475463867,50.8476676940918,23.73091697692871,31.27517509460449,8.779019355773926
2006-09-30,20.2275390625,39.26387023925781,25.540000915527344,10.630824089050291,15.615755081176758,10.53938102722168,23.4235954284668,28.899999618530277,39.9284782409668,50.50721740722656,55.624656677246094,13.399999618530272,16.53172492980957,17.40462875366211,16.581687927246094,12.621582984924316,19.33127212524414,16.39129638671875,45.43958282470703,28.41695785522461,30.71063995361328,8.62586784362793
2006-10-31,21.58777618408203,35.381832122802734,26.770000457763672,8.209195137023926,16.02052879333496,11.135093688964844,19.266334533691406,15.300000190734863,35.531715393066406,53.19108200073242,51.55552291870117,14.0,16.834440231323242,18.2183895111084,18.16581153869629,14.403451919555664,19.029216766357425,16.95021629333496,47.18752670288086,32.662376403808594,28.414867401123047,8.060830116271973
2006-11-30,21.4173641204834,26.04724884033203,27.11000061035156,8.788535118103027,12.61900520324707,8.870657920837402,14.414024353027344,7.199999809265137,32.20105743408203,31.29478645324707,40.209022521972656,10.619999885559082,12.953103065490724,11.270444869995115,16.55200958251953,13.313159942626951,18.055543899536133,14.123043060302734,41.43171310424805,29.07319641113281,15.255751609802246,6.3734211921691895
2006-12-31,19.20733070373535,23.5269775390625,30.739999771118164,8.243958473205566,11.575116157531738,6.43259859085083,10.152823448181152,8.800000190734863,26.494651794433597,28.030744552612305,37.43863296508789,7.880000114440918,11.53023624420166,9.355826377868652,16.325254440307617,14.250375747680664,18.40849876403809,14.634283065795898,38.27120971679688,22.222488403320312,14.86849594116211,7.089845657348633
2007-01-31,15.88666534423828,19.35202980041504,35.0099983215332,6.804305553436279,11.908878326416016,4.269567966461182,9.983939170837402,9.399999618530272,21.8349723815918,20.405994415283203,43.20186614990234,12.4399995803833,10.774383544921877,3.899966239929199,16.91700553894043,11.757550239562988,15.950685501098633,14.357901573181152,33.88945770263672,18.96223258972168,9.142024040222168,5.94303560256958
2007-02-28,16.28244400024414,25.829530715942383,38.84999847412109,8.154159545898438,13.719711303710938,6.993256092071533,11.861204147338867,13.800000190734863,25.3713493347168,31.143444061279297,39.25866317749024,12.760000228881836,14.88114070892334,6.551155090332031,18.89878463745117,11.249305725097656,15.154312133789062,14.063883781433104,35.557594299316406,23.58418273925781,12.35568141937256,6.062694549560547
2007-03-31,17.994524002075195,28.101747512817383,38.08000183105469,9.724159240722656,13.243922233581545,6.997208118438721,13.192829132080078,12.300000190734863,27.145902633666992,29.64647483825684,38.96382141113281,14.699999809265137,14.488752365112305,5.477462291717529,17.1241455078125,10.55624294281006,15.154312133789062,15.811634063720703,33.623390197753906,24.37748146057129,12.174458503723145,6.427756309509277
2007-04-30,19.072519302368164,31.500659942626957,40.65999984741211,10.320877075195312,15.629962921142578,8.65072250366211,15.083080291748049,14.199999809265137,29.654407501220703,39.76778411865234,43.41330337524414,16.1299991607666,14.441632270812988,5.395218372344971,18.798154830932617,11.689623832702637,15.61013126373291,16.421161651611328,36.35556411743164,27.66263198852539,13.01542854309082,6.990476608276367
2007-05-31,19.337995529174805,30.549779891967773,38.27999877929688,10.364330291748049,15.3388032913208,9.390220642089844,16.681034088134766,15.140000343322754,28.841238021850582,45.03355407714844,42.43339920043945,17.309999465942383,14.849990844726562,6.88109827041626,19.77646827697754,12.490771293640137,15.141823768615724,16.068622589111328,37.580848693847656,31.105249404907227,14.99960994720459,7.30436897277832
2007-06-30,20.84346580505371,30.990070343017575,36.13999938964844,8.814604759216309,16.716455459594727,10.584237098693848,18.07761573791504,20.5,33.45184326171875,49.06630706787109,42.41910171508789,20.899999618530277,15.51760482788086,7.149760723114014,19.46591567993164,12.50027561187744,14.33009433746338,17.837539672851562,41.56155776977539,31.362926483154297,15.078457832336426,7.322041034698486
2007-07-31,22.17606544494629,33.180397033691406,38.77999877929688,7.670412540435791,16.617040634155273,9.821587562561035,18.7856502532959,22.809999465942383,34.70168685913086,52.30965805053711,36.09563446044922,19.8799991607666,17.620351791381836,6.786214828491211,19.992027282714844,11.943711280822754,15.084314346313477,19.135143280029297,44.298709869384766,30.447811126708984,15.66377067565918,7.934442520141602
2007-08-31,23.092456817626957,36.29155349731445,38.119998931884766,8.892813682556152,17.000503540039062,10.160032272338867,20.182233810424805,18.059999465942383,39.03889083862305,56.89450454711914,38.44194412231445,24.25,17.373083114624023,7.539817810058594,21.314510345458984,12.677350997924805,14.455798149108888,19.06822967529297,43.75152587890625,29.860200881958008,17.18360710144043,8.675870895385742
2007-09-30,23.247142791748047,37.65417098999024,41.709999084472656,9.672019958496094,18.48468017578125,10.326300621032717,22.33881187438965,14.979999542236328,37.3463249206543,61.86364364624024,40.74797439575195,25.1200008392334,16.850492477416992,8.803468704223633,24.01153564453125,13.641693115234377,13.133273124694824,18.549753189086918,44.28648376464844,32.10581588745117,18.506807327270508,8.708974838256836
2007-10-31,23.5330753326416,39.41462326049805,48.869998931884766,10.393292427062988,19.123802185058597,11.596702575683594,23.55352210998535,17.920000076293945,45.11859130859375,77.19308471679688,40.541500091552734,24.56999969482422,17.18623161315918,8.775324821472168,26.14920234680176,13.87615203857422,12.363114356994627,18.027000427246094,43.8192138671875,30.583126068115234,18.928037643432617,8.708974838256836
2007-11-30,23.493391036987305,30.58184051513672,47.560001373291016,10.178940773010254,15.132866859436035,9.976896286010742,18.46735954284668,15.779999732971191,39.58540725708008,62.525146484375,34.63591384887695,19.899999618530277,15.8572359085083,7.649418354034424,20.980976104736328,12.629507064819336,12.108202934265137,17.046897888183594,40.80672073364258,26.295164108276367,16.108535766601562,8.09249496459961
2007-12-31,24.101896286010746,30.1684684753418,47.27000045776367,10.09783172607422,14.1954984664917,10.262897491455078,17.518985748291016,17.1200008392334,35.00844955444336,53.10335159301758,34.21316146850586,19.93000030517578,16.49250030517578,8.48607349395752,20.970932006835938,12.617476463317873,10.911840438842772,19.00600242614746,42.20258712768555,26.15132141113281,16.356037139892578,9.21676254272461
2008-01-31,24.355186462402344,34.680721282958984,53.20000076293945,11.045048713684082,15.55184555053711,12.177360534667969,21.676254272460938,19.920000076293945,37.46675109863281,57.972599029541016,35.98927688598633,27.86000061035156,18.191925048828125,8.958470344543457,23.88063240051269,13.68852710723877,9.83222484588623,20.05470848083496,48.170711517333984,27.3740177154541,18.19858169555664,9.79631519317627
2008-02-29,23.7271671295166,40.4100341796875,60.18000030517578,12.54842758178711,13.606085777282717,11.499743461608888,22.748048782348636,24.350000381469727,35.9029655456543,52.57745361328125,37.526145935058594,32.900001525878906,18.81503677368164,9.579468727111816,22.94900894165039,14.017314910888672,8.596711158752441,21.797861099243164,50.664306640625,26.93402099609375,20.283187866210938,9.85607624053955
